pwsid,pws_name,county,state,recipient_name,total_srf_funding_10y,project_count_10y,most_recent_project_year,years_since_last_funding,funding_gap_flag,funding_match_confidence,funding_notes
OH0236812,SUNFLOWER SIGNS,Allen,OH,,0.0,0,,,unknown_no_staged_srf_record,unmatched,No Ohio SRF portal export was staged; do not interpret this as proof that the system has no SRF funding.
OH0236912,LEATHERWOOD PARK,Allen,OH,,0.0,0,,,unknown_no_staged_srf_record,unmatched,No Ohio SRF portal export was staged; do not interpret this as proof that the system has no SRF funding.
OH0237012,LIMA BARGAIN CENTER,Allen,OH,,0.0,0,,,unknown_no_staged_srf_record,unmatched,No Ohio SRF portal export was staged; do not interpret this as proof that the system has no SRF funding.
OH0237112,RAMADA INN,Allen,OH,,0.0,0,,,unknown_no_staged_srf_record,unmatched,No Ohio SRF portal export was staged; do not interpret this as proof that the system has no SRF funding.
OH0237212,LIMA DRIVE-IN THEATER,Allen,OH,,0.0,0,,,unknown_no_staged_srf_record,unmatched,No Ohio SRF portal export was staged; do not interpret this as proof that the system has no SRF funding.
OH0237312,LIMA LAWN AND LEISURE COMPANY,Allen,OH,,0.0,0,,,unknown_no_staged_srf_record,unmatched,No Ohio SRF portal export was staged; do not interpret this as proof that the system has no SRF funding.
OH0237412,LINCOLN LOG CABIN RESTAURANT PWS,Allen,OH,,0.0,0,,,unknown_no_staged_srf_record,unmatched,No Ohio SRF portal export was staged; do not interpret this as proof that the system has no SRF funding.
OH0237512,LONGS SWIMMING POOL,Allen,OH,,0.0,0,,,unknown_no_staged_srf_record,unmatched,No Ohio SRF portal export was staged; do not interpret this as proof that the system has no SRF funding.
OH0237612,MAPLEWOOD ELEMENTARY SCHOOL,Allen,OH,,0.0,0,,,unknown_no_staged_srf_record,unmatched,No Ohio SRF portal export was staged; do not interpret this as proof that the system has no SRF funding.
OH0237712,MASTERSON FARM SUPPLY,Allen,OH,,0.0,0,,,unknown_no_staged_srf_record,unmatched,No Ohio SRF portal export was staged; do not interpret this as proof that the system has no SRF funding.
OH0237812,"MGR,SPYKER ENTERPRISES",Allen,OH,,0.0,0,,,unknown_no_staged_srf_record,unmatched,No Ohio SRF portal export was staged; do not interpret this as proof that the system has no SRF funding.
OH0237912,MCKEE DOOR SALES,Allen,OH,,0.0,0,,,unknown_no_staged_srf_record,unmatched,No Ohio SRF portal export was staged; do not interpret this as proof that the system has no SRF funding.
OH0238012,EVANS CHIROPRATIC CLNC,Allen,OH,,0.0,0,,,unknown_no_staged_srf_record,unmatched,No Ohio SRF portal export was staged; do not interpret this as proof that the system has no SRF funding.
OH0238112,WTLW-TV,Allen,OH,,0.0,0,,,unknown_no_staged_srf_record,unmatched,No Ohio SRF portal export was staged; do not interpret this as proof that the system has no SRF funding.
OH0238212,ORCHARD HILL TENNIS CLUB,Allen,OH,,0.0,0,,,unknown_no_staged_srf_record,unmatched,No Ohio SRF portal export was staged; do not interpret this as proof that the system has no SRF funding.
OH0238312,OLIVES BEAUTY SHOP,Allen,OH,,0.0,0,,,unknown_no_staged_srf_record,unmatched,No Ohio SRF portal export was staged; do not interpret this as proof that the system has no SRF funding.
OH0238412,ORICK MACHINE AND TOOL,Allen,OH,,0.0,0,,,unknown_no_staged_srf_record,unmatched,No Ohio SRF portal export was staged; do not interpret this as proof that the system has no SRF funding.
OH0238512,PALLADIUM RESTAURANT,Allen,OH,,0.0,0,,,unknown_no_staged_srf_record,unmatched,No Ohio SRF portal export was staged; do not interpret this as proof that the system has no SRF funding.
OH0238612,PARKERS CONFECTIONARY,Allen,OH,,0.0,0,,,unknown_no_staged_srf_record,unmatched,No Ohio SRF portal export was staged; do not interpret this as proof that the system has no SRF funding.
OH0238712,"MGR,PATTON INDUSTRIES INC",Allen,OH,,0.0,0,,,unknown_no_staged_srf_record,unmatched,No Ohio SRF portal export was staged; do not interpret this as proof that the system has no SRF funding.
OH0238812,BUCKEYE BROASTED FOODS,Allen,OH,,0.0,0,,,unknown_no_staged_srf_record,unmatched,No Ohio SRF portal export was staged; do not interpret this as proof that the system has no SRF funding.
OH0238912,RAABE MOTOR SALES INC,Allen,OH,,0.0,0,,,unknown_no_staged_srf_record,unmatched,No Ohio SRF portal export was staged; do not interpret this as proof that the system has no SRF funding.
OH0239012,DAVID RICHENBACH MIGRANT CAMP,Allen,OH,,0.0,0,,,unknown_no_staged_srf_record,unmatched,No Ohio SRF portal export was staged; do not interpret this as proof that the system has no SRF funding.
OH0239112,"MGR,ROADWAY EXPRESS,INC.",Allen,OH,,0.0,0,,,unknown_no_staged_srf_record,unmatched,No Ohio SRF portal export was staged; do not interpret this as proof that the system has no SRF funding.
OH0239212,"R-VILLE, INC",Allen,OH,,0.0,0,,,unknown_no_staged_srf_record,unmatched,No Ohio SRF portal export was staged; do not interpret this as proof that the system has no SRF funding.
OH0239312,SALEM MENNONITE CHURCH - ELIDA,Allen,OH,,0.0,0,,,unknown_no_staged_srf_record,unmatched,No Ohio SRF portal export was staged; do not interpret this as proof that the system has no SRF funding.
OH0239412,SANDY POINT LAKE CAMPGROUND PWS,Allen,OH,,0.0,0,,,unknown_no_staged_srf_record,unmatched,No Ohio SRF portal export was staged; do not interpret this as proof that the system has no SRF funding.
OH0239512,SERVICE WELDING DIVISION,Allen,OH,,0.0,0,,,unknown_no_staged_srf_record,unmatched,No Ohio SRF portal export was staged; do not interpret this as proof that the system has no SRF funding.
OH0239612,SHAWNEE MIDDLE SCHOOL,Allen,OH,,0.0,0,,,unknown_no_staged_srf_record,unmatched,No Ohio SRF portal export was staged; do not interpret this as proof that the system has no SRF funding.
OH0239712,SHAWNEE SENIOR HIGH SCHOOL,Allen,OH,,0.0,0,,,unknown_no_staged_srf_record,unmatched,No Ohio SRF portal export was staged; do not interpret this as proof that the system has no SRF funding.
OH0239812,SHAWNEE TWP FIRE DEPT,Allen,OH,,0.0,0,,,unknown_no_staged_srf_record,unmatched,No Ohio SRF portal export was staged; do not interpret this as proof that the system has no SRF funding.
OH0239912,SHRIDER'S GARAGE,Allen,OH,,0.0,0,,,unknown_no_staged_srf_record,unmatched,No Ohio SRF portal export was staged; do not interpret this as proof that the system has no SRF funding.
OH0240012,SILVER SPRINGS & ASSOC.,Allen,OH,,0.0,0,,,unknown_no_staged_srf_record,unmatched,No Ohio SRF portal export was staged; do not interpret this as proof that the system has no SRF funding.
OH0240112,SILVER SPRINGS REST.,Allen,OH,,0.0,0,,,unknown_no_staged_srf_record,unmatched,No Ohio SRF portal export was staged; do not interpret this as proof that the system has no SRF funding.
OH0240212,BP OIL STATION #07522,Allen,OH,,0.0,0,,,unknown_no_staged_srf_record,unmatched,No Ohio SRF portal export was staged; do not interpret this as proof that the system has no SRF funding.
OH0240312,DREAM MARINE,Allen,OH,,0.0,0,,,unknown_no_staged_srf_record,unmatched,No Ohio SRF portal export was staged; do not interpret this as proof that the system has no SRF funding.
OH0240412,B&B USED CARS,Allen,OH,,0.0,0,,,unknown_no_staged_srf_record,unmatched,No Ohio SRF portal export was staged; do not interpret this as proof that the system has no SRF funding.
OH0240512,SPEEDWAY #5134,Allen,OH,,0.0,0,,,unknown_no_staged_srf_record,unmatched,No Ohio SRF portal export was staged; do not interpret this as proof that the system has no SRF funding.
OH0240612,SPRINGBROOK DRIVE-IN INC,Allen,OH,,0.0,0,,,unknown_no_staged_srf_record,unmatched,No Ohio SRF portal export was staged; do not interpret this as proof that the system has no SRF funding.
OH0240712,SPRINGBROOK GOLF COURSE,Allen,OH,,0.0,0,,,unknown_no_staged_srf_record,unmatched,No Ohio SRF portal export was staged; do not interpret this as proof that the system has no SRF funding.
OH0240812,SPRINGBROOK SWIM CLUB,Allen,OH,,0.0,0,,,unknown_no_staged_srf_record,unmatched,No Ohio SRF portal export was staged; do not interpret this as proof that the system has no SRF funding.
OH0240912,BP OIL STATION #2469,Allen,OH,,0.0,0,,,unknown_no_staged_srf_record,unmatched,No Ohio SRF portal export was staged; do not interpret this as proof that the system has no SRF funding.
OH0241012,STEWART ROAD HARDWARE,Allen,OH,,0.0,0,,,unknown_no_staged_srf_record,unmatched,No Ohio SRF portal export was staged; do not interpret this as proof that the system has no SRF funding.
OH0241112,"MANAGER, SUEVER STONE COMPANY",Allen,OH,,0.0,0,,,unknown_no_staged_srf_record,unmatched,No Ohio SRF portal export was staged; do not interpret this as proof that the system has no SRF funding.
OH0241212,SUGAR CREEK FARMS,Allen,OH,,0.0,0,,,unknown_no_staged_srf_record,unmatched,No Ohio SRF portal export was staged; do not interpret this as proof that the system has no SRF funding.
OH0241312,TANYA'S SCHOOL OF DANCE,Allen,OH,,0.0,0,,,unknown_no_staged_srf_record,unmatched,No Ohio SRF portal export was staged; do not interpret this as proof that the system has no SRF funding.
OH0241412,TAMARAC GOLF CLUB,Allen,OH,,0.0,0,,,unknown_no_staged_srf_record,unmatched,No Ohio SRF portal export was staged; do not interpret this as proof that the system has no SRF funding.
OH0241512,T G MACCRACKEN INC,Allen,OH,,0.0,0,,,unknown_no_staged_srf_record,unmatched,No Ohio SRF portal export was staged; do not interpret this as proof that the system has no SRF funding.
OH0241612,T J PIZZA,Allen,OH,,0.0,0,,,unknown_no_staged_srf_record,unmatched,No Ohio SRF portal export was staged; do not interpret this as proof that the system has no SRF funding.
OH0241712,"MGR,TOWER NATIONAL BANK",Allen,OH,,0.0,0,,,unknown_no_staged_srf_record,unmatched,No Ohio SRF portal export was staged; do not interpret this as proof that the system has no SRF funding.
OH0241812,LANDECK TAVERN PWS,Allen,OH,,0.0,0,,,unknown_no_staged_srf_record,unmatched,No Ohio SRF portal export was staged; do not interpret this as proof that the system has no SRF funding.
OH0241912,TRUCK AND CAR WASH,Allen,OH,,0.0,0,,,unknown_no_staged_srf_record,unmatched,No Ohio SRF portal export was staged; do not interpret this as proof that the system has no SRF funding.
OH0242012,UNION CHAPEL MISSIONARY CHURCH,Allen,OH,,0.0,0,,,unknown_no_staged_srf_record,unmatched,No Ohio SRF portal export was staged; do not interpret this as proof that the system has no SRF funding.
OH0242112,BLUELICK U M CHURCH,Allen,OH,,0.0,0,,,unknown_no_staged_srf_record,unmatched,No Ohio SRF portal export was staged; do not interpret this as proof that the system has no SRF funding.
OH0242212,"SPARTA ELECTRIC,INC.",Allen,OH,,0.0,0,,,unknown_no_staged_srf_record,unmatched,No Ohio SRF portal export was staged; do not interpret this as proof that the system has no SRF funding.
OH0242312,VILLAGE RESTAURANT,Allen,OH,,0.0,0,,,unknown_no_staged_srf_record,unmatched,No Ohio SRF portal export was staged; do not interpret this as proof that the system has no SRF funding.
OH0242412,FRONTIER VILLAGE,Allen,OH,,0.0,0,,,unknown_no_staged_srf_record,unmatched,No Ohio SRF portal export was staged; do not interpret this as proof that the system has no SRF funding.
OH0242512,TONY'S FOODS,Allen,OH,,0.0,0,,,unknown_no_staged_srf_record,unmatched,No Ohio SRF portal export was staged; do not interpret this as proof that the system has no SRF funding.
OH0242612,WESTWOOD REAL ESTATE CO.,Allen,OH,,0.0,0,,,unknown_no_staged_srf_record,unmatched,No Ohio SRF portal export was staged; do not interpret this as proof that the system has no SRF funding.
OH0242712,THE OAKS GOLF CLUB,Allen,OH,,0.0,0,,,unknown_no_staged_srf_record,unmatched,No Ohio SRF portal export was staged; do not interpret this as proof that the system has no SRF funding.
OH0242812,"MANAGER,WILSON NEUMAN,INC",Allen,OH,,0.0,0,,,unknown_no_staged_srf_record,unmatched,No Ohio SRF portal export was staged; do not interpret this as proof that the system has no SRF funding.
OH0242912,THE WINE SELLERS,Allen,OH,,0.0,0,,,unknown_no_staged_srf_record,unmatched,No Ohio SRF portal export was staged; do not interpret this as proof that the system has no SRF funding.
OH0243012,WINONA LAKE SWIM N TENNIS CLUB,Allen,OH,,0.0,0,,,unknown_no_staged_srf_record,unmatched,No Ohio SRF portal export was staged; do not interpret this as proof that the system has no SRF funding.
OH0243112,ZION LUTHERAN CHURCH - LAFAYETTE PWS,Allen,OH,,0.0,0,,,unknown_no_staged_srf_record,unmatched,No Ohio SRF portal export was staged; do not interpret this as proof that the system has no SRF funding.
OH0243212,AIRCO INDUSTRIAL GASES,Allen,OH,,0.0,0,,,unknown_no_staged_srf_record,unmatched,No Ohio SRF portal export was staged; do not interpret this as proof that the system has no SRF funding.
OH0243312,ALLENTOWN METHODIST CHURCH,Allen,OH,,0.0,0,,,unknown_no_staged_srf_record,unmatched,No Ohio SRF portal export was staged; do not interpret this as proof that the system has no SRF funding.
OH0243412,TERRA INT'L ANAL. SERVS,Allen,OH,,0.0,0,,,unknown_no_staged_srf_record,unmatched,No Ohio SRF portal export was staged; do not interpret this as proof that the system has no SRF funding.
OH0243512,SHAWNEE MOTORS AUTO SLS.,Allen,OH,,0.0,0,,,unknown_no_staged_srf_record,unmatched,No Ohio SRF portal export was staged; do not interpret this as proof that the system has no SRF funding.
OH0243612,ANNS PIZZA AND CARRYOUT,Allen,OH,,0.0,0,,,unknown_no_staged_srf_record,unmatched,No Ohio SRF portal export was staged; do not interpret this as proof that the system has no SRF funding.
OH0243712,APOLLO CAREER CENTER,Allen,OH,,0.0,0,,,unknown_no_staged_srf_record,unmatched,No Ohio SRF portal export was staged; do not interpret this as proof that the system has no SRF funding.
OH0243812,ORIOLES AUGLAIZE RIVER BEND CAMP 1,Allen,OH,,0.0,0,,,unknown_no_staged_srf_record,unmatched,No Ohio SRF portal export was staged; do not interpret this as proof that the system has no SRF funding.
OH0243912,ORIOLES AUGLAIZE RIVER BEND CAMP 2,Allen,OH,,0.0,0,,,unknown_no_staged_srf_record,unmatched,No Ohio SRF portal export was staged; do not interpret this as proof that the system has no SRF funding.
OH0244012,B G S SALES,Allen,OH,,0.0,0,,,unknown_no_staged_srf_record,unmatched,No Ohio SRF portal export was staged; do not interpret this as proof that the system has no SRF funding.
OH0244112,BADERS DELIVERY SERVICE,Allen,OH,,0.0,0,,,unknown_no_staged_srf_record,unmatched,No Ohio SRF portal export was staged; do not interpret this as proof that the system has no SRF funding.
OH0244212,BETTER HOME CONDITIONING,Allen,OH,,0.0,0,,,unknown_no_staged_srf_record,unmatched,No Ohio SRF portal export was staged; do not interpret this as proof that the system has no SRF funding.
OH0244312,RUSH TRUCK CENTER OF LIMA,Allen,OH,,0.0,0,,,unknown_no_staged_srf_record,unmatched,No Ohio SRF portal export was staged; do not interpret this as proof that the system has no SRF funding.
OH0244412,C-G DISTRIBUTING CO INC,Allen,OH,,0.0,0,,,unknown_no_staged_srf_record,unmatched,No Ohio SRF portal export was staged; do not interpret this as proof that the system has no SRF funding.
OH0244512,CAIRO CHEMICAL CORP,Allen,OH,,0.0,0,,,unknown_no_staged_srf_record,unmatched,No Ohio SRF portal export was staged; do not interpret this as proof that the system has no SRF funding.
OH0244612,CAIRO UNITED METHODIST CHURCH,Allen,OH,,0.0,0,,,unknown_no_staged_srf_record,unmatched,No Ohio SRF portal export was staged; do not interpret this as proof that the system has no SRF funding.
OH0244712,"TIGER MACHINERY CO.,INC.",Allen,OH,,0.0,0,,,unknown_no_staged_srf_record,unmatched,No Ohio SRF portal export was staged; do not interpret this as proof that the system has no SRF funding.
OH0244812,DOLLY MADISON STORE,Allen,OH,,0.0,0,,,unknown_no_staged_srf_record,unmatched,No Ohio SRF portal export was staged; do not interpret this as proof that the system has no SRF funding.
OH0244912,DREAM MARINE,Allen,OH,,0.0,0,,,unknown_no_staged_srf_record,unmatched,No Ohio SRF portal export was staged; do not interpret this as proof that the system has no SRF funding.
OH0245012,"MANAGER,DUFF TRUCK LINES INC",Allen,OH,,0.0,0,,,unknown_no_staged_srf_record,unmatched,No Ohio SRF portal export was staged; do not interpret this as proof that the system has no SRF funding.
OH0245112,LIGHT OF LIFE CHAPEL,Allen,OH,,0.0,0,,,unknown_no_staged_srf_record,unmatched,No Ohio SRF portal export was staged; do not interpret this as proof that the system has no SRF funding.
OH0245212,ELMVIEW BARBER SHOP,Allen,OH,,0.0,0,,,unknown_no_staged_srf_record,unmatched,No Ohio SRF portal export was staged; do not interpret this as proof that the system has no SRF funding.
